"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.084253388E1;2.096834922E-1;4.133126603E0;1.132137895E-1;4.139990344E0
3.085251788E1;5.695609045E-1;4.737338108E0;3.756251335E-2;4.771601714E0
3.086250188E1;7.696076006E-1;5.141230436E0;1.181966405E-1;5.199857373E0
3.087248588E1;7.019202322E-1;5.529725876E0;3.408026254E-1;5.584505950E0
3.088246988E1;5.401306987E-1;5.555149570E0;5.888358124E-1;5.612321759E0
3.089245387E1;2.839554101E-1;5.253251393E0;8.890271862E-1;5.335508431E0
3.090243787E1;4.214673042E-3;4.741052259E0;1.120227263E0;4.871601729E0
3.091242187E1;1.525842619E-1;4.027019520E0;9.831838766E-1;4.148110257E0
3.092240687E1;6.181822568E-1;3.412062002E0;7.835621269E-1;3.555036711E0
3.093239087E1;1.065961447E0;3.033122082E0;4.950897427E-1;3.252878299E0
3.094237487E1;1.207133113E0;2.717574166E0;7.878903821E-2;2.974657529E0
3.095235887E1;1.075751440E0;2.538620716E0;-2.983742054E-1;2.773240607E0
3.096234287E1;7.948365819E-1;2.592039124E0;-5.817299835E-1;2.772876085E0
3.097232687E1;5.948115206E-1;2.777935558E0;-8.815613151E-1;2.974538126E0
3.098231087E1;6.390685111E-1;3.125049668E0;-7.419919319E-1;3.274888703E0
3.099229487E1;1.029556682E0;3.476736885E0;-3.306553674E-1;3.641018992E0
3.100227887E1;1.565976738E0;3.656846330E0;-1.021204519E-1;3.979351305E0
3.101226287E1;2.119851902E0;3.612161908E0;1.254321313E-1;4.190133525E0
3.102224687E1;2.734426426E0;3.415580272E0;2.701847056E-1;4.383637331E0
3.103223087E1;3.140541866E0;3.213399927E0;1.571966187E-1;4.495959639E0
3.104221487E1;3.188876705E0;3.067386766E0;1.171087660E-2;4.424695849E0
3.105219988E1;2.972627374E0;2.691728888E0;3.207183167E-2;4.010354911E0
3.106218388E1;2.743887806E0;1.971727311E0;-1.111566659E-1;3.380678140E0
3.107216788E1;2.539411844E0;1.323144795E0;-1.812180039E-1;2.869174904E0
3.108215188E1;2.368998837E0;8.986392778E-1;-9.047857247E-2;2.535329251E0
3.109213588E1;2.104977754E0;5.682107824E-1;4.835428074E-2;2.180856019E0
3.110211988E1;1.605723771E0;1.134418309E-1;2.446908454E-1;1.628217273E0
3.111210388E1;1.166909532E0;-2.862481034E-1;5.448833887E-1;1.319285314E0
3.112208788E1;7.980502117E-1;-4.544216269E-1;7.650532043E-1;1.195278027E0
3.113207188E1;5.078985071E-1;-4.213135225E-1;8.056551003E-1;1.041415440E0
3.114205588E1;1.484263068E-1;-4.472061628E-1;8.907415167E-1;1.007692498E0
3.115203987E1;-2.273572862E-1;-6.597354949E-1;9.218931428E-1;1.156213313E0
3.116202487E1;-5.915821034E-1;-9.770884466E-1;8.902151942E-1;1.448155485E0
3.117200887E1;-8.332030874E-1;-1.296926465E0;8.268091571E-1;1.749245272E0
3.118199287E1;-9.662962407E-1;-1.594763165E0;7.841093532E-1;2.022826106E0
3.119197687E1;-1.028944479E0;-1.916862887E0;7.394529978E-1;2.297799121E0
3.120196087E1;-1.060568560E0;-2.287484558E0;7.058711227E-1;2.618328725E0
3.121194487E1;-1.020301709E0;-2.687178000E0;6.672045089E-1;2.950780073E0
3.122192887E1;-9.385324913E-1;-3.007307210E0;6.599893371E-1;3.218746001E0
3.123191287E1;-8.280411655E-1;-3.271786714E0;5.400138275E-1;3.417872936E0
3.124189687E1;-6.977149147E-1;-3.483873997E0;4.108652059E-1;3.576729560E0
3.125188187E1;-5.590996510E-1;-3.681801662E0;3.750217739E-1;3.742846140E0
3.126186587E1;-3.808554679E-1;-3.878982638E0;2.519974530E-1;3.905772639E0
3.127184987E1;-1.692733848E-1;-3.979348340E0;1.631478417E-1;3.986286983E0
3.128183387E1;1.377273640E-1;-3.919855260E0;8.766138397E-2;3.923253573E0
3.129181787E1;4.544087631E-1;-3.840375227E0;1.070274353E-2;3.867180336E0
3.130180188E1;8.361117849E-1;-3.738557076E0;-1.018163602E-1;3.832265452E0
3.131178588E1;1.142163531E0;-3.664851753E0;-1.290550296E-1;3.840876346E0
3.132176988E1;1.330807279E0;-3.592794760E0;-8.906946659E-2;3.832382493E0
3.133175388E1;1.482786646E0;-3.583276663E0;1.040804386E-3;3.877954224E0
3.134173888E1;1.643000648E0;-3.579444398E0;7.613308668E-2;3.939247336E0
3.135172288E1;1.862226503E0;-3.544506115E0;1.091311904E-1;4.005411435E0
3.136170688E1;2.121294994E0;-3.555605299E0;9.195565224E-2;4.141337627E0
3.137169088E1;2.497325925E0;-3.475825304E0;2.436527453E-2;4.280022428E0
3.138167488E1;2.924674358E0;-3.237119157E0;-1.636963105E-1;4.365713805E0
3.139165887E1;3.341726138E0;-2.865138593E0;-4.532890213E-1;4.425112843E0
3.140164287E1;3.895421792E0;-2.407114497E0;-7.382647705E-1;4.638269722E0
3.141162687E1;4.366569379E0;-1.790050228E0;-1.010343974E0;4.826178914E0
3.142161187E1;4.788870789E0;-1.182501132E0;-1.230848250E0;5.083953164E0
3.143159587E1;5.054431443E0;-6.272711688E-1;-1.268511336E0;5.248796752E0
3.144157987E1;5.048571364E0;-2.291447800E-1;-1.062021666E0;5.164152415E0
3.145156387E1;4.967927735E0;-6.545782506E-2;-8.351916524E-1;5.038068658E0
3.146154787E1;4.653520610E0;4.829975545E-2;-5.660186613E-1;4.688066132E0
3.147153187E1;4.152244660E0;1.094774187E-2;-2.881295912E-1;4.162243893E0
3.148151587E1;3.643800607E0;-1.025993389E-1;-1.465486928E-1;3.648189415E0
3.149149987E1;3.251703283E0;-2.412491012E-1;-1.572221272E-1;3.264428612E0
3.150148487E1;3.246168308E0;-4.184232438E-1;-4.802774298E-1;3.308073927E0
3.151146887E1;3.516928892E0;-4.352310652E-1;-9.590708363E-1;3.671243901E0
3.152145287E1;3.738896507E0;-1.022075754E-1;-1.281574016E0;3.953760923E0
3.153143687E1;3.582045239E0;2.450071067E-1;-1.201582936E0;3.786142909E0
3.154142088E1;3.078788252E0;3.773962551E-1;-1.031394023E0;3.268813036E0
3.155140488E1;2.389431932E0;5.051795518E-1;-6.084786563E-1;2.516910331E0
3.156138888E1;1.777930411E0;6.086401856E-1;-1.024233377E-1;1.882012211E0
3.157137388E1;1.419530883E0;5.417895538E-1;3.083004387E-1;1.550371894E0
3.158135788E1;1.482487854E0;2.752635241E-1;3.413509481E-1;1.545982120E0
3.159134188E1;1.786953542E0;1.145282435E-1;1.633033776E-1;1.798051077E0
3.160132588E1;2.031311608E0;9.747308493E-4;-7.904032230E-2;2.032849028E0
3.161130988E1;2.204128990E0;-2.363608289E-1;-3.764881825E-1;2.248509373E0
3.162129388E1;2.237104948E0;-3.825839049E-1;-6.838763094E-1;2.370378830E0
3.163127887E1;2.187966701E0;-3.206747550E-1;-8.228915226E-1;2.359487453E0
3.164126287E1;2.086438572E0;-3.849105120E-2;-8.505114305E-1;2.253458935E0
3.165124687E1;1.870731279E0;3.417411035E-1;-7.952052489E-1;2.061255415E0
3.166123087E1;1.530843158E0;6.987679982E-1;-6.381885052E-1;1.799733885E0
3.167121487E1;1.014485484E0;9.716511208E-1;-4.449099612E-1;1.473509949E0
3.168119887E1;3.645165932E-1;1.092280934E0;-2.302844024E-1;1.174300171E0
3.169118287E1;-3.710379928E-1;1.000291368E0;4.798488289E-2;1.067967491E0
3.170116787E1;-1.060957984E0;7.794508034E-1;1.922438791E-1;1.330463494E0
3.171115187E1;-1.665398115E0;4.918923390E-1;2.542579865E-1;1.755037344E0
3.172113587E1;-2.237254636E0;1.273745763E-1;3.773560555E-1;2.272428257E0
3.173111937E1;-2.705676252E0;-3.278884649E-1;5.725267585E-1;2.784956322E0
3.174110337E1;-3.032207578E0;-8.503079474E-1;7.267809851E-1;3.231952506E0
3.175108737E1;-3.242815515E0;-1.336729047E0;9.439382422E-1;3.632315572E0
3.176107237E1;-3.308853968E0;-1.689058873E0;1.115158896E0;3.878790253E0
3.177105638E1;-3.301647860E0;-1.891740324E0;1.172404014E0;3.981719631E0
3.178104038E1;-3.294802524E0;-1.906012208E0;1.135813454E0;3.972238464E0
3.179102438E1;-3.378385549E0;-1.743002361E0;1.152359905E0;3.972339298E0
3.180100838E1;-3.376187580E0;-1.755041778E0;1.265273148E0;4.009953910E0
3.181099338E1;-3.222673611E0;-1.871249927E0;1.115706195E0;3.889987379E0
3.182097738E1;-3.081240574E0;-1.466352462E0;1.415327758E0;3.694236820E0
3.183096138E1;-2.847001115E0;-1.027069861E0;1.001326325E0;3.187936991E0
3.184094538E1;-2.774250643E0;-6.290890682E-1;1.095086574E0;3.048185409E0
3.185092938E1;-2.784143547E0;-2.918064666E-1;1.141473705E0;3.023171931E0
3.186091337E1;-2.854421232E0;9.673341215E-2;9.622050901E-1;3.013787742E0
3.187089837E1;-2.960723612E0;3.922493523E-1;9.051548302E-1;3.120744964E0
3.188088237E1;-3.002838183E0;5.925170732E-1;9.103551976E-1;3.193252295E0
3.189086637E1;-3.014448414E0;6.737980485E-1;8.044552517E-1;3.191872696E0
3.190085037E1;-2.904112040E0;6.662165487E-1;8.008978057E-1;3.085311739E0
3.191083437E1;-2.624053214E0;7.299020827E-1;7.848226404E-1;2.834494470E0
3.192081937E1;-2.222682205E0;7.735076934E-1;6.836272180E-1;2.450709389E0
3.193080337E1;-1.776108127E0;9.337436217E-1;5.578829916E-1;2.082707531E0
3.194078737E1;-1.389783758E0;1.148013085E0;4.335207546E-1;1.854015421E0
3.195077137E1;-1.039935490E0;1.441953785E0;3.217138052E-1;1.806708697E0
3.196075537E1;-6.192680848E-1;1.931378015E0;1.977366073E-1;2.037845373E0
3.197073937E1;-1.232084352E-1;2.494210528E0;2.437631115E-2;2.497370754E0
3.198072437E1;4.006266582E-1;2.998642221E0;-1.163445349E-1;3.027522575E0
3.199070838E1;8.292018378E-1;3.527695370E0;-1.221832721E-1;3.625898380E0
3.200069238E1;1.098150369E0;4.023706487E0;-1.105591536E-1;4.172334054E0
3.201067638E1;1.232717605E0;4.510530460E0;2.033179209E-2;4.675990922E0
3.202066038E1;1.248495147E0;4.793212931E0;2.511861518E-1;4.959508526E0
3.203064538E1;1.172783060E0;4.841252486E0;5.388560057E-1;5.010340460E0
3.204062938E1;1.035267073E0;4.756645029E0;7.518525302E-1;4.925721477E0
3.205061338E1;1.000387262E0;4.473702942E0;8.054867005E-1;4.654417419E0
3.206059738E1;1.324797218E0;3.965865830E0;5.892990580E-1;4.222612086E0
3.207058237E1;1.714418247E0;3.670485545E0;3.024752963E-1;4.062411275E0
3.208056637E1;1.961268396E0;3.698249879E0;-3.287085369E-2;4.186252069E0
3.209055037E1;1.861892043E0;3.749346358E0;-3.187935595E-1;4.198317452E0
3.210053437E1;1.596319109E0;3.776651101E0;-3.669244766E-1;4.116547317E0
3.211051837E1;1.293986485E0;3.790351712E0;-2.325227165E-1;4.011886581E0
3.212050237E1;9.263831466E-1;3.880499990E0;-7.939349413E-2;3.990334476E0
3.213048737E1;9.000695068E-1;4.048572941E0;1.042289579E-1;4.148726510E0
3.214047137E1;1.225220890E0;4.111898872E0;2.102097416E-1;4.295703283E0
3.215045537E1;1.659394194E0;4.010486518E0;2.787529962E-1;4.349171695E0
3.216043937E1;2.189505689E0;3.706778628E0;2.230316623E-1;4.310903163E0
3.217042437E1;2.716510558E0;3.303474530E0;1.285944517E-1;4.278891225E0
3.218040837E1;3.080434243E0;2.854280899E0;6.379882380E-2;4.200007722E0
3.219039237E1;3.165071520E0;2.433255059E0;-2.036497504E-2;3.992345506E0
3.220037637E1;3.027761355E0;1.927418280E0;-1.103018030E-1;3.590883810E0
3.221036038E1;2.797845912E0;1.296092067E0;-5.894446537E-2;3.084034832E0
3.222034538E1;2.666634393E0;7.287466729E-1;-1.086997390E-2;2.764440062E0
3.223032938E1;2.600084893E0;3.805619377E-1;8.315690830E-3;2.627800979E0
3.224031338E1;2.498421693E0;1.745680386E-1;1.026408541E-1;2.506615268E0
3.225029738E1;2.230367201E0;-8.376955032E-2;2.195513264E-1;2.242712191E0
3.226028238E1;1.803726865E0;-4.634427112E-1;3.736557913E-1;1.899428441E0
3.227026638E1;1.373379979E0;-7.790473455E-1;5.114992225E-1;1.659734554E0
3.228025037E1;9.405439335E-1;-1.072761759E0;6.429293545E-1;1.564863840E0
3.229023437E1;6.038869840E-1;-1.421181552E0;6.515902504E-1;1.676009053E0
3.230021837E1;3.458247989E-1;-1.790886964E0;6.414980292E-1;1.933491824E0
3.231020337E1;1.138417804E-1;-2.193140903E0;5.357675064E-1;2.260502995E0
3.232018737E1;-1.277137148E-1;-2.604485507E0;4.162130693E-1;2.640622818E0
3.233017137E1;-3.089323765E-1;-3.001859359E0;2.534030505E-1;3.028334845E0
3.234015537E1;-4.541661036E-1;-3.341982538E0;8.071262598E-2;3.373666946E0
3.235014037E1;-5.805881685E-1;-3.649319794E0;-1.124489737E-1;3.696926068E0
3.236012437E1;-6.226974767E-1;-3.877429617E0;-2.793787762E-1;3.937037602E0
3.237010837E1;-6.596460325E-1;-4.035257662E0;-4.422132619E-1;4.112662137E0
3.238009237E1;-7.183169943E-1;-4.176374949E0;-5.872662370E-1;4.278196893E0
3.239007737E1;-7.321120378E-1;-4.269148627E0;-6.174601257E-1;4.375257140E0
3.240006137E1;-6.641355246E-1;-4.301637511E0;-6.098973370E-1;4.395126396E0
3.241004537E1;-5.194654691E-1;-4.283143938E0;-6.131834722E-1;4.357884846E0
3.242002938E1;-3.474058861E-1;-4.276066468E0;-5.667823076E-1;4.327433127E0
3.243001338E1;-1.898886207E-1;-4.272138893E0;-5.416018581E-1;4.310517484E0
3.243999838E1;-9.368204266E-2;-4.222452763E0;-5.607877421E-1;4.260559418E0
3.244998238E1;5.503282428E-2;-4.192086418E0;-5.371743464E-1;4.226721356E0
3.245996638E1;1.695835796E-1;-4.191873579E0;-5.331771898E-1;4.229047246E0
3.246995038E1;3.736212927E-1;-4.169582824E0;-5.753788841E-1;4.225644880E0
3.247993537E1;5.989095417E-1;-4.045444681E0;-6.154065835E-1;4.135582253E0
3.248991937E1;7.219545472E-1;-3.873669857E0;-6.388153267E-1;3.991819329E0
3.249990337E1;7.844864255E-1;-3.797232131E0;-6.176261866E-1;3.926302703E0
3.250988737E1;9.400086209E-1;-3.782655607E0;-5.957634473E-1;3.942972703E0
3.251987237E1;1.094540006E0;-3.777990698E0;-4.867222309E-1;3.963348341E0
3.252985637E1;1.446414919E0;-3.635122755E0;-3.625905204E-1;3.929084555E0
3.253984037E1;1.849438643E0;-3.373365714E0;-3.331649923E-1;3.861478790E0
3.254982437E1;2.405149540E0;-3.068801208E0;-4.016393960E-1;3.919642760E0
3.255980937E1;3.104546699E0;-2.518689312E0;-5.784580278E-1;4.039383585E0
3.256979337E1;3.792989683E0;-1.751373820E0;-8.523907256E-1;4.263877454E0
3.257977737E1;4.364993555E0;-8.920465422E-1;-1.232994179E0;4.622682166E0
3.258976137E1;4.563709717E0;-9.836186171E-2;-1.421785569E0;4.781066371E0
3.259974637E1;4.606067824E0;4.050068074E-1;-1.391798708E0;4.828767437E0
3.260973037E1;4.544318596E0;7.076873410E-1;-1.299157763E0;4.779065156E0
3.261971438E1;4.407463928E0;1.027351697E0;-1.172427549E0;4.675016166E0
3.262969838E1;4.235359907E0;1.340296433E0;-1.019925075E0;4.557950770E0
3.263968238E1;4.022589669E0;1.498047295E0;-8.857619548E-1;4.382915421E0
3.264966738E1;3.716309590E0;1.514946333E0;-8.115958714E-1;4.094472764E0
3.265965138E1;3.258730466E0;1.479370118E0;-6.888265622E-1;3.644494784E0
3.266963538E1;3.308280649E0;1.348831029E0;-7.407989538E-1;3.648677718E0
3.267961938E1;3.495832430E0;1.502004105E0;-1.022087376E0;3.939736452E0
3.268960437E1;3.336238526E0;1.833872185E0;-9.814328548E-1;3.931511814E0
3.269958837E1;3.110143946E0;1.822505783E0;-7.068686577E-1;3.673443343E0
3.270957237E1;2.696654583E0;1.597743491E0;-3.395757334E-1;3.152783196E0
3.271955637E1;2.117583767E0;1.398746370E0;1.341914065E-1;2.541389335E0
3.272954300E1;1.543784215E0;1.025087655E0;7.020122527E-1;1.981639626E0
3.273952700E1;1.316262038E0;3.884761441E-1;1.036194441E0;1.719639028E0
3.274951100E1;1.589371448E0;-2.720341069E-1;1.002579968E0;1.898755052E0
3.275949500E1;2.198136179E0;-6.613937652E-1;8.373867702E-1;2.443452675E0
3.276948000E1;2.702195989E0;-7.766798079E-1;6.278261427E-1;2.880843688E0
3.277946400E1;3.030639939E0;-8.517668277E-1;2.908697426E-1;3.161469655E0
3.278944800E1;3.131507918E0;-7.669529647E-1;8.815963984E-2;3.225264456E0
3.279943200E1;2.926436124E0;-4.353521025E-1;1.116515596E-1;2.960747526E0
3.280941700E1;2.515202032E0;-1.203590870E-2;1.424812965E-1;2.519263195E0
3.281940100E1;1.914915764E0;4.143009567E-1;2.462496400E-1;1.974635802E0
3.282938500E1;1.134764464E0;6.673859918E-1;5.191799788E-1;1.415147449E0
3.283936900E1;2.452942050E-1;7.375303602E-1;7.657408369E-1;1.091090880E0
3.284935400E1;-6.500454891E-1;6.801726830E-1;8.839354308E-1;1.290943787E0
3.285933800E1;-1.553586488E0;4.414940178E-1;9.420077839E-1;1.869739717E0
3.286932200E1;-2.251486174E0;1.240264606E-1;9.898027785E-1;2.462576313E0
3.287930600E1;-2.923560464E0;-1.758175886E-1;9.260843539E-1;3.071766567E0
3.288929000E1;-3.583407056E0;-6.189347935E-1;7.410237792E-1;3.711199624E0
3.289927500E1;-4.049328402E0;-1.003445941E0;5.854534905E-1;4.212685610E0
3.290925900E1;-4.339000635E0;-1.197439014E0;4.553425634E-1;4.524171035E0
3.291924300E1;-4.454086702E0;-1.270594699E0;2.423298128E-1;4.638105538E0
3.292922700E1;-4.610520186E0;-1.197010998E0;-2.153295636E-2;4.763422655E0
3.293921200E1;-4.681553916E0;-1.104585230E0;-1.584127665E-2;4.810125419E0
3.294919600E1;-4.632219204E0;-1.103789424E0;-4.719887093E-2;4.762145900E0
3.295918000E1;-4.596823668E0;-7.815335816E-1;-1.728261530E-1;4.665988797E0
3.296916400E1;-4.439885570E0;-6.324506325E-1;-1.196642916E-1;4.486301062E0
3.297914900E1;-4.204058592E0;-4.304989135E-1;3.847950295E-2;4.226218005E0
3.298913300E1;-3.924275755E0;-2.237887305E-1;4.658023551E-2;3.930927539E0
3.299911700E1;-3.599668747E0;6.927781105E-2;9.759339139E-2;3.601657809E0
3.300910100E1;-3.337970179E0;2.738677937E-1;2.137892608E-1;3.356002731E0
3.301908600E1;-3.050639171E0;4.186068463E-1;2.718288696E-1;3.091200734E0
3.302907000E1;-2.768731456E0;6.094839388E-1;3.900724339E-1;2.861730429E0
3.303905400E1;-2.413071640E0;7.659969449E-1;4.696074307E-1;2.574916931E0
3.304903800E1;-2.055798578E0;8.874231488E-1;5.082386689E-1;2.296112842E0
3.305902200E1;-1.699137134E0;1.018396686E0;5.035924713E-1;2.043967756E0
3.306900700E1;-1.340045003E0;1.227782555E0;4.699149942E-1;1.877229532E0
3.307899100E1;-1.129866251E0;1.445308333E0;3.890110181E-1;1.875324904E0
3.308897500E1;-9.096618640E-1;1.633327307E0;2.981588817E-1;1.893182906E0
3.309895900E1;-7.145490485E-1;1.879990929E0;3.398306720E-1;2.039713490E0
3.310894400E1;-5.231854677E-1;2.183901717E0;3.190569766E-1;2.268247583E0
3.311892800E1;-3.788732618E-1;2.437955051E0;3.374473469E-1;2.490188847E0
3.312891200E1;-1.865758806E-1;2.613965598E0;3.640417993E-1;2.645780251E0
3.313889600E1;1.228839147E-1;2.805315145E0;3.219979799E-1;2.826406945E0
3.314888100E1;5.310213214E-1;3.084588690E0;1.538383435E-1;3.133741736E0
3.315886500E1;9.217170686E-1;3.462524058E0;-5.768146679E-2;3.583568384E0
3.316884900E1;1.140358495E0;3.817865785E0;-2.577920437E-1;3.992865311E0
3.317883300E1;1.138307877E0;4.137448280E0;-4.143078272E-1;4.311133734E0
3.318881700E1;9.045209920E-1;4.301738083E0;-3.388343064E-1;4.408845365E0
3.319880200E1;4.414033860E-1;4.204742131E0;-1.501961128E-1;4.230514415E0
3.320878600E1;2.121428311E-1;4.051369080E0;5.242160395E-2;4.057258191E0
3.321877000E1;6.553664553E-1;4.080119255E0;9.991268948E-2;4.133625632E0
3.322875400E1;1.469086620E0;4.196629120E0;-1.624318501E-1;4.449302818E0
3.323873900E1;2.199126697E0;4.368081177E0;-8.079646043E-1;4.956722526E0
3.324872300E1;2.425514515E0;4.477404814E0;-1.272641809E0;5.248799072E0
3.325870700E1;2.172460470E0;4.287080283E0;-1.434029493E0;5.015484267E0
3.326869100E1;1.555828895E0;3.922248525E0;-1.475002102E0;4.469929333E0
3.327867600E1;8.867589051E-1;3.690027525E0;-1.292669838E0;4.009194408E0
3.328866000E1;3.632647043E-1;3.646995526E0;-8.527998845E-1;3.762951668E0
3.329864400E1;4.584819335E-1;3.329765366E0;-6.537593481E-1;3.424170609E0
3.330862800E1;8.645114189E-1;3.206773278E0;-3.363178110E-1;3.338245724E0
3.331861200E1;1.581316908E0;3.109468592E0;-1.424204855E-1;3.491366736E0
3.332859700E1;2.249145534E0;2.847937254E0;-2.350566074E-1;3.636571716E0
3.333858100E1;2.788140703E0;2.503285992E0;-4.734968524E-1;3.776819907E0
3.334856500E1;2.971643872E0;2.220992360E0;-6.961914957E-1;3.774673094E0
3.335854900E1;2.768601063E0;1.951638617E0;-8.153019829E-1;3.484072683E0
3.336853400E1;2.332951337E0;1.594432213E0;-8.800761223E-1;2.959630045E0
3.337851800E1;1.848828194E0;1.163512300E0;-8.075705020E-1;2.328969016E0
3.338850200E1;1.507611585E0;7.048075873E-1;-6.198750257E-1;1.775919895E0
3.339848600E1;1.413469659E0;4.523797792E-1;-4.336577256E-1;1.546157484E0
3.340847100E1;1.205298257E0;4.068416637E-1;-2.785566759E-1;1.302251070E0
3.341845500E1;7.319380832E-1;8.909519434E-2;-4.410657093E-2;7.386587174E-1
3.342843900E1;1.750825936E-1;-4.710318124E-1;2.339190316E-1;5.542950444E-1
3.343842300E1;-2.893091208E-1;-9.754792929E-1;4.527756357E-1;1.113672032E0
3.344840800E1;-6.000962341E-1;-1.435200836E0;5.621150601E-1;1.654052681E0
3.345839200E1;-7.768137091E-1;-1.852326583E0;6.118842208E-1;2.099751320E0
3.346837600E1;-8.240293908E-1;-2.307623538E0;5.469087911E-1;2.510629414E0
3.347836000E1;-7.835999876E-1;-2.724269228E0;4.436563182E-1;2.869233817E0
3.348834500E1;-7.317462945E-1;-3.025330667E0;2.759604391E-1;3.124777184E0
3.349832900E1;-6.455168205E-1;-3.246795714E0;9.487692118E-3;3.310357140E0
3.350831300E1;-5.458030826E-1;-3.351199504E0;-2.449327739E-1;3.404178489E0
3.351829700E1;-5.384835380E-1;-3.406633447E0;-4.930396358E-1;3.483992544E0
3.352828100E1;-4.870660472E-1;-3.439514680E0;-5.881794989E-1;3.523272583E0
3.353826600E1;-3.630913344E-1;-3.447204353E0;-5.469567382E-1;3.509161558E0
3.354825000E1;-1.346531904E-1;-3.397762052E0;-5.213891300E-1;3.440169337E0
3.355823400E1;1.553432706E-1;-3.283297543E0;-5.036054448E-1;3.325325959E0
3.356821800E1;4.198701373E-1;-3.172751253E0;-5.004046059E-1;3.239297179E0
3.357820300E1;6.361036804E-1;-3.067435883E0;-5.024372077E-1;3.172732881E0
3.358818700E1;7.553126201E-1;-3.083001171E0;-5.114747373E-1;3.215120492E0
3.359817100E1;8.663310724E-1;-3.220098497E0;-5.180364096E-1;3.374600062E0
3.360815500E1;9.974925980E-1;-3.358344802E0;-4.821146250E-1;3.536369014E0
3.361814000E1;1.201001138E0;-3.461304329E0;-4.432797210E-1;3.690464510E0
3.362812400E1;1.407211092E0;-3.574174887E0;-3.954108687E-1;3.861517698E0
3.363810800E1;1.586967072E0;-3.713252665E0;-3.760356446E-1;4.055627282E0
3.364809200E1;1.773199137E0;-3.748868641E0;-3.347144679E-1;4.160563068E0
3.365807700E1;1.934508029E0;-3.727965429E0;-3.055941645E-1;4.211108566E0
3.366806100E1;2.095753187E0;-3.689612373E0;-2.827607874E-1;4.252690271E0
3.367804500E1;2.258608960E0;-3.575837250E0;-2.848049740E-1;4.238990487E0
3.368802900E1;2.446227984E0;-3.388856742E0;-3.183118951E-1;4.191623055E0
3.369801400E1;2.632278785E0;-3.075449492E0;-4.091787593E-1;4.068747772E0
3.370799800E1;2.820715542E0;-2.761855715E0;-5.176457791E-1;3.981487198E0
3.371798200E1;3.169926756E0;-2.433080812E0;-6.612265348E-1;4.050375094E0
3.372796487E1;3.486597045E0;-2.013503328E0;-8.842931342E-1;4.122199529E0
3.373794987E1;3.774169835E0;-1.624438954E0;-1.064406160E0;4.244540062E0
3.374793387E1;3.979700050E0;-1.261825629E0;-1.200638026E0;4.344162529E0
3.375791787E1;4.100249172E0;-8.827851373E-1;-1.319875617E0;4.396979021E0
3.376790187E1;4.027932270E0;-4.957380527E-1;-1.393197362E0;4.290803361E0
3.377788587E1;3.736435998E0;-2.052600735E-1;-1.460971270E0;4.017153559E0
3.378787087E1;3.275650554E0;5.547662795E-2;-1.439075786E0;3.578254229E0
3.379785487E1;2.842183886E0;2.174263752E-1;-1.494248943E0;3.218394534E0
3.380783887E1;2.805686443E0;2.322215849E-1;-1.639256383E0;3.257754560E0
3.381782287E1;3.168933314E0;3.040581375E-1;-1.704841093E0;3.611242563E0
3.382780788E1;3.602860742E0;4.663709968E-1;-1.772232446E0;4.042142412E0
3.383779188E1;3.728126228E0;6.540911776E-1;-1.757635603E0;4.173253329E0
3.384777588E1;3.374709989E0;7.608771229E-1;-1.486954103E0;3.765452697E0
3.385775988E1;2.658385433E0;6.646465713E-1;-1.113454725E0;2.957794719E0
3.386774488E1;1.906887829E0;5.858331209E-1;-8.343087228E-1;2.162288760E0
3.387772888E1;1.338519464E0;3.358547115E-1;-4.990141015E-1;1.467463055E0
3.388771288E1;1.312898135E0;2.040637332E-1;-5.855939698E-1;1.451986163E0
3.389769688E1;1.629376635E0;3.757321376E-1;-8.633834910E-1;1.881880419E0
3.390768187E1;2.015049917E0;2.452790022E-1;-1.494123813E0;2.520514615E0
3.391766587E1;2.557602532E0;1.860829604E-1;-1.603602401E0;3.024483136E0
3.392764987E1;2.873201904E0;5.084937537E-1;-1.591047260E0;3.323444969E0
3.393763387E1;3.081596670E0;9.741572374E-1;-1.573586304E0;3.594634086E0
3.394761887E1;3.008647977E0;1.304063576E0;-1.029797441E0;3.437008471E0
3.395760287E1;2.470795938E0;1.351931807E0;-4.808950420E-1;2.857238565E0
3.396758687E1;1.980861247E0;1.284202924E0;-1.269828129E-1;2.364130509E0
3.397757087E1;1.314000919E0;1.206725562E0;3.044199340E-1;1.809822227E0
3.398755487E1;5.159945619E-1;8.951180845E-1;7.303463249E-1;1.265263817E0
3.399753987E1;-3.141007304E-1;3.060765964E-1;9.155757380E-1;1.015195096E0
3.400752387E1;-1.021191071E0;-1.852970946E-1;1.095855775E0;1.509326372E0
3.401750787E1;-1.734672418E0;-5.883895236E-1;1.265125798E0;2.226170234E0
3.402749187E1;-2.360632641E0;-1.197037895E0;1.336418706E0;2.965046567E0
3.403747688E1;-2.683883094E0;-1.622390090E0;1.501965075E0;3.477251379E0
3.404746088E1;-2.951846954E0;-1.829202599E0;1.352041297E0;3.726579968E0
3.405744488E1;-2.886870355E0;-1.969764985E0;1.461246235E0;3.788038424E0
3.406742888E1;-2.866697461E0;-1.915261919E0;1.659028158E0;3.826036720E0
3.407741388E1;-2.810815621E0;-1.984909274E0;1.582346749E0;3.787396271E0
