"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.790396667E0;-4.083448367E0;-1.292023224E1;-1.125082410E1;1.761215474E1
2.800380667E0;-3.538337887E0;-1.255353463E1;-1.065277673E1;1.684021137E1
2.810364667E0;-2.929255067E0;-1.258380450E1;-1.020333869E1;1.646331654E1
2.820348667E0;-2.607016474E0;-1.237550329E1;-8.701690094E0;1.535151546E1
2.830332667E0;-2.460467416E0;-1.183922825E1;-7.508646432E0;1.423379769E1
2.840317667E0;-2.287305633E0;-1.138920782E1;-6.451576261E0;1.328791398E1
2.850301667E0;-2.156589373E0;-1.083809020E1;-5.465003631E0;1.232807128E1
2.860285667E0;-2.128149685E0;-9.909599133E0;-4.582825434E0;1.112346461E1
2.870269667E0;-2.194266492E0;-8.784084964E0;-3.669918365E0;9.769506379E0
2.880253667E0;-2.203889839E0;-7.905197580E0;-2.751793826E0;8.655729228E0
2.890237667E0;-2.111101543E0;-7.245509448E0;-2.032547125E0;7.815715239E0
2.900221667E0;-2.162669015E0;-6.366769999E0;-1.559981003E0;6.902639946E0
2.910206667E0;-2.001346674E0;-5.182470263E0;-6.643928021E-1;5.595069645E0
2.920190667E0;-2.032703830E0;-4.062792785E0;5.607345325E-1;4.577400277E0
2.930174667E0;-2.106449499E0;-2.933975524E0;1.903552285E0;4.082750687E0
2.940158042E0;-1.992981355E0;-1.415398656E0;3.800895996E0;4.519086015E0
2.950142042E0;-1.672702164E0;2.502456272E-1;5.837506351E0;6.077584701E0
2.960126042E0;-1.020057296E0;1.768248884E0;8.003536638E0;8.259771166E0
2.970110042E0;-2.683714110E-1;3.130027987E0;1.065046241E1;1.110411851E1
2.980095042E0;5.532331395E-1;4.613753404E0;1.296696085E1;1.377442779E1
2.990079042E0;1.311976613E0;5.908406180E0;1.595898811E1;1.706809444E1
3.000063042E0;2.645371870E0;8.032307863E0;1.894883905E1;2.075028827E1
3.010047042E0;4.458310731E0;9.955165315E0;2.184701733E1;2.441872268E1
3.020031042E0;6.538683987E0;1.059181015E1;2.350461877E1;2.659714146E1
3.030015042E0;8.364652491E0;1.090515309E1;2.329943295E1;2.705093993E1
3.039999042E0;9.301101034E0;1.132874878E1;2.214721338E1;2.655842785E1
3.049984042E0;9.188886534E0;1.211169095E1;2.087155675E1;2.582151379E1
3.059968042E0;7.906304458E0;1.336666014E1;2.003308474E1;2.534761798E1
3.069952042E0;6.510499238E0;1.451434578E1;1.918525952E1;2.492241995E1
3.079936042E0;6.216538657E0;1.535267161E1;1.870289697E1;2.498295886E1
3.089920042E0;6.635423831E0;1.506355019E1;1.827115611E1;2.459216418E1
3.099904042E0;7.428669970E0;1.472370884E1;1.773490913E1;2.421775674E1
3.109889042E0;8.331993452E0;1.424035110E1;1.627825778E1;2.317738965E1
3.119873042E0;8.999728523E0;1.230580916E1;1.388094731E1;2.061816555E1
3.129857042E0;9.103356972E0;1.000703596E1;1.120889840E1;1.756847404E1
3.139841042E0;8.367818173E0;8.124049507E0;8.015896482E0;1.415186058E1
3.149825042E0;6.797492276E0;6.143512196E0;4.811463261E0;1.034885607E1
3.159809042E0;4.597073929E0;4.341616679E0;2.240857106E0;6.708514341E0
3.169793042E0;2.609895643E0;2.679072005E0;-8.442209959E-2;3.741137416E0
3.179778042E0;1.244632184E0;2.239337415E-1;-1.877975979E0;2.264078040E0
3.189762042E0;3.798167101E-1;-2.448839643E0;-3.507447047E0;4.294561807E0
3.199746042E0;-6.446175188E-2;-4.678955998E0;-4.698311452E0;6.631056858E0
